//CoDeSys Mapping Export V1.2
//Mapped variable;//Parameter name @ counter in device;//Unit;//Description;//IEC address;//Device name;
//Important: change only first, third or fourth column in Excel or add variable name before first ;
;Bit13@27;;;%QX35.5;SCADA
;Bit14@27;;;%QX35.6;SCADA
;Bit15@27;;;%QX35.7;SCADA
Application.uDumperRot2Freq.wTag[1];Входные регистры[18];;;%QW18;SCADA
;Bit0@28;;;%QX36.0;SCADA
;Bit1@28;;;%QX36.1;SCADA
;Bit2@28;;;%QX36.2;SCADA
;Bit3@28;;;%QX36.3;SCADA
;Bit4@28;;;%QX36.4;SCADA
;Bit5@28;;;%QX36.5;SCADA
;Bit6@28;;;%QX36.6;SCADA
;Bit7@28;;;%QX36.7;SCADA
;Bit8@28;;;%QX37.0;SCADA
;Bit9@28;;;%QX37.1;SCADA
;Bit10@28;;;%QX37.2;SCADA
;Bit11@28;;;%QX37.3;SCADA
;Bit12@28;;;%QX37.4;SCADA
;Bit13@28;;;%QX37.5;SCADA
;Bit14@28;;;%QX37.6;SCADA
;Bit15@28;;;%QX37.7;SCADA
Application.uDumperConv1Curr.wTag[0];Входные регистры[19];;Ток двигателя конвейера 1;%QW19;SCADA
;Bit0@29;;;%QX38.0;SCADA
;Bit1@29;;;%QX38.1;SCADA
;Bit2@29;;;%QX38.2;SCADA
;Bit3@29;;;%QX38.3;SCADA
;Bit4@29;;;%QX38.4;SCADA
;Bit5@29;;;%QX38.5;SCADA
;Bit6@29;;;%QX38.6;SCADA
;Bit7@29;;;%QX38.7;SCADA
;Bit8@29;;;%QX39.0;SCADA
;Bit9@29;;;%QX39.1;SCADA
;Bit10@29;;;%QX39.2;SCADA
;Bit11@29;;;%QX39.3;SCADA
;Bit12@29;;;%QX39.4;SCADA
;Bit13@29;;;%QX39.5;SCADA
;Bit14@29;;;%QX39.6;SCADA
;Bit15@29;;;%QX39.7;SCADA
Application.uDumperConv1Curr.wTag[1];Входные регистры[20];;;%QW20;SCADA
;Bit0@30;;;%QX40.0;SCADA
;Bit1@30;;;%QX40.1;SCADA
;Bit2@30;;;%QX40.2;SCADA
;Bit3@30;;;%QX40.3;SCADA
;Bit4@30;;;%QX40.4;SCADA
;Bit5@30;;;%QX40.5;SCADA
;Bit6@30;;;%QX40.6;SCADA
;Bit7@30;;;%QX40.7;SCADA
;Bit8@30;;;%QX41.0;SCADA
;Bit9@30;;;%QX41.1;SCADA
;Bit10@30;;;%QX41.2;SCADA
;Bit11@30;;;%QX41.3;SCADA
;Bit12@30;;;%QX41.4;SCADA
;Bit13@30;;;%QX41.5;SCADA
;Bit14@30;;;%QX41.6;SCADA
;Bit15@30;;;%QX41.7;SCADA
Application.uDumperConv2Curr.wTag[0];Входные регистры[21];;Ток двигателя конвейера 2;%QW21;SCADA
;Bit0@31;;;%QX42.0;SCADA
;Bit1@31;;;%QX42.1;SCADA
;Bit2@31;;;%QX42.2;SCADA
;Bit3@31;;;%QX42.3;SCADA
;Bit4@31;;;%QX42.4;SCADA
;Bit5@31;;;%QX42.5;SCADA
;Bit6@31;;;%QX42.6;SCADA
;Bit7@31;;;%QX42.7;SCADA
;Bit8@31;;;%QX43.0;SCADA
;Bit9@31;;;%QX43.1;SCADA
;Bit10@31;;;%QX43.2;SCADA
;Bit11@31;;;%QX43.3;SCADA
;Bit12@31;;;%QX43.4;SCADA
;Bit13@31;;;%QX43.5;SCADA
;Bit14@31;;;%QX43.6;SCADA
;Bit15@31;;;%QX43.7;SCADA
Application.uDumperConv2Curr.wTag[1];Входные регистры[22];;;%QW22;SCADA
;Bit0@32;;;%QX44.0;SCADA
;Bit1@32;;;%QX44.1;SCADA
;Bit2@32;;;%QX44.2;SCADA
;Bit3@32;;;%QX44.3;SCADA
;Bit4@32;;;%QX44.4;SCADA
;Bit5@32;;;%QX44.5;SCADA
;Bit6@32;;;%QX44.6;SCADA
;Bit7@32;;;%QX44.7;SCADA
;Bit8@32;;;%QX45.0;SCADA
;Bit9@32;;;%QX45.1;SCADA
;Bit10@32;;;%QX45.2;SCADA
;Bit11@32;;;%QX45.3;SCADA
;Bit12@32;;;%QX45.4;SCADA
;Bit13@32;;;%QX45.5;SCADA
;Bit14@32;;;%QX45.6;SCADA
;Bit15@32;;;%QX45.7;SCADA
Application.uDumperRot1Curr.wTag[0];Входные регистры[23];;Ток двигателя поворота 1;%QW23;SCADA
;Bit0@33;;;%QX46.0;SCADA
;Bit1@33;;;%QX46.1;SCADA
;Bit2@33;;;%QX46.2;SCADA
;Bit3@33;;;%QX46.3;SCADA
;Bit4@33;;;%QX46.4;SCADA
;Bit5@33;;;%QX46.5;SCADA
;Bit6@33;;;%QX46.6;SCADA
;Bit7@33;;;%QX46.7;SCADA
;Bit8@33;;;%QX47.0;SCADA
;Bit9@33;;;%QX47.1;SCADA
;Bit10@33;;;%QX47.2;SCADA
;Bit11@33;;;%QX47.3;SCADA
;Bit12@33;;;%QX47.4;SCADA
;Bit13@33;;;%QX47.5;SCADA
;Bit14@33;;;%QX47.6;SCADA
;Bit15@33;;;%QX47.7;SCADA
Application.uDumperRot1Curr.wTag[1];Входные регистры[24];;;%QW24;SCADA
;Bit0@34;;;%QX48.0;SCADA
;Bit1@34;;;%QX48.1;SCADA
;Bit2@34;;;%QX48.2;SCADA
;Bit3@34;;;%QX48.3;SCADA
;Bit4@34;;;%QX48.4;SCADA
;Bit5@34;;;%QX48.5;SCADA
;Bit6@34;;;%QX48.6;SCADA
;Bit7@34;;;%QX48.7;SCADA
;Bit8@34;;;%QX49.0;SCADA
;Bit9@34;;;%QX49.1;SCADA
;Bit10@34;;;%QX49.2;SCADA
;Bit11@34;;;%QX49.3;SCADA
;Bit12@34;;;%QX49.4;SCADA
;Bit13@34;;;%QX49.5;SCADA
;Bit14@34;;;%QX49.6;SCADA
;Bit15@34;;;%QX49.7;SCADA
Application.uDumperRot2Curr.wTag[0];Входные регистры[25];;Ток двигателя поворота 2;%QW25;SCADA
;Bit0@35;;;%QX50.0;SCADA
;Bit1@35;;;%QX50.1;SCADA
;Bit2@35;;;%QX50.2;SCADA
;Bit3@35;;;%QX50.3;SCADA
;Bit4@35;;;%QX50.4;SCADA
;Bit5@35;;;%QX50.5;SCADA
;Bit6@35;;;%QX50.6;SCADA
;Bit7@35;;;%QX50.7;SCADA
;Bit8@35;;;%QX51.0;SCADA
;Bit9@35;;;%QX51.1;SCADA
;Bit10@35;;;%QX51.2;SCADA
;Bit11@35;;;%QX51.3;SCADA
;Bit12@35;;;%QX51.4;SCADA
;Bit13@35;;;%QX51.5;SCADA
;Bit14@35;;;%QX51.6;SCADA
;Bit15@35;;;%QX51.7;SCADA
Application.uDumperRot2Curr.wTag[1];Входные регистры[26];;;%QW26;SCADA
;Bit0@36;;;%QX52.0;SCADA
;Bit1@36;;;%QX52.1;SCADA
;Bit2@36;;;%QX52.2;SCADA
;Bit3@36;;;%QX52.3;SCADA
;Bit4@36;;;%QX52.4;SCADA
;Bit5@36;;;%QX52.5;SCADA
;Bit6@36;;;%QX52.6;SCADA
;Bit7@36;;;%QX52.7;SCADA
;Bit8@36;;;%QX53.0;SCADA
;Bit9@36;;;%QX53.1;SCADA
;Bit10@36;;;%QX53.2;SCADA
;Bit11@36;;;%QX53.3;SCADA
;Bit12@36;;;%QX53.4;SCADA
;Bit13@36;;;%QX53.5;SCADA
;Bit14@36;;;%QX53.6;SCADA
;Bit15@36;;;%QX53.7;SCADA
;Входные регистры[27];;;%QW27;SCADA
Application.MAIN.stConveyor.xStateWarning;Bit0@37;;;%QX54.0;SCADA
Application.MAIN.stConveyor.xStateFailure;Bit1@37;;;%QX54.1;SCADA
Application.MAIN.stConveyor.xStateEnable;Bit2@37;;;%QX54.2;SCADA
Application.MAIN.stConveyor.xStateStarting;Bit3@37;;;%QX54.3;SCADA
;Bit4@37;;;%QX54.4;SCADA
;Bit5@37;;;%QX54.5;SCADA
;Bit6@37;;;%QX54.6;SCADA
;Bit7@37;;;%QX54.7;SCADA
;Bit8@37;;;%QX55.0;SCADA
;Bit9@37;;;%QX55.1;SCADA
;Bit10@37;;;%QX55.2;SCADA
;Bit11@37;;;%QX55.3;SCADA
;Bit12@37;;;%QX55.4;SCADA
;Bit13@37;;;%QX55.5;SCADA
;Bit14@37;;;%QX55.6;SCADA
;Bit15@37;;;%QX55.7;SCADA
;Входные регистры[28];;;%QW28;SCADA
Application.MAIN.stConveyor.MotorConveyor[1].xStateWarning;Bit0@38;;;%QX56.0;SCADA
Application.MAIN.stConveyor.MotorConveyor[1].xStateFailure;Bit1@38;;;%QX56.1;SCADA
Application.MAIN.stConveyor.MotorConveyor[1].Device.qxPower;Bit2@38;;;%QX56.2;SCADA
Application.MAIN.stConveyor.MotorConveyor[1].fbStateKM.qxProcessedSignal;Bit3@38;;;%QX56.3;SCADA
Application.MAIN.stConveyor.MotorConveyor[1].fbStateQF.qxProcessedSignal;Bit4@38;;;%QX56.4;SCADA
Application.MAIN.stConveyor.MotorConveyor[1].fbStatorOverheat.qxProcessedSignal;Bit5@38;;;%QX56.5;SCADA
;Bit6@38;;;%QX56.6;SCADA
;Bit7@38;;;%QX56.7;SCADA
;Bit8@38;;;%QX57.0;SCADA
;Bit9@38;;;%QX57.1;SCADA
;Bit10@38;;;%QX57.2;SCADA
;Bit11@38;;;%QX57.3;SCADA
;Bit12@38;;;%QX57.4;SCADA
;Bit13@38;;;%QX57.5;SCADA
;Bit14@38;;;%QX57.6;SCADA
;Bit15@38;;;%QX57.7;SCADA
;Входные регистры[29];;;%QW29;SCADA
Application.MAIN.stConveyor.MotorConveyor[1].VFD.xStateRdyToStart;Bit0@39;;;%QX58.0;SCADA
Application.MAIN.stConveyor.MotorConveyor[1].VFD.xStateIsWorking;Bit1@39;;;%QX58.1;SCADA
Application.MAIN.stConveyor.MotorConveyor[1].VFD.xStateFailure;Bit2@39;;;%QX58.2;SCADA
Application.MAIN.stConveyor.MotorConveyor[1].VFD.xStateWarning;Bit3@39;;;%QX58.3;SCADA
Application.MAIN.stConveyor.MotorConveyor[1].VFD.fbStateRdyToStart.qxProcessedSignal;Bit4@39;;;%QX58.4;SCADA
Application.MAIN.stConveyor.MotorConveyor[1].VFD.fbStateIsWorking.qxProcessedSignal;Bit5@39;;;%QX58.5;SCADA
Application.MAIN.stConveyor.MotorConveyor[1].VFD.fbStateFailure.qxProcessedSignal;Bit6@39;;;%QX58.6;SCADA
;Bit7@39;;;%QX58.7;SCADA
;Bit8@39;;;%QX59.0;SCADA
;Bit9@39;;;%QX59.1;SCADA
;Bit10@39;;;%QX59.2;SCADA
;Bit11@39;;;%QX59.3;SCADA
;Bit12@39;;;%QX59.4;SCADA
;Bit13@39;;;%QX59.5;SCADA
;Bit14@39;;;%QX59.6;SCADA
;Bit15@39;;;%QX59.7;SCADA
;Входные регистры[30];;;%QW30;SCADA
Application.MAIN.stConveyor.MotorConveyor[2].xStateWarning;Bit0@40;;;%QX60.0;SCADA
Application.MAIN.stConveyor.MotorConveyor[2].xStateFailure;Bit1@40;;;%QX60.1;SCADA
Application.MAIN.stConveyor.MotorConveyor[2].Device.qxPower;Bit2@40;;;%QX60.2;SCADA
Application.MAIN.stConveyor.MotorConveyor[2].fbStateKM.qxProcessedSignal;Bit3@40;;;%QX60.3;SCADA
Application.MAIN.stConveyor.MotorConveyor[2].fbStateQF.qxProcessedSignal;Bit4@40;;;%QX60.4;SCADA
Application.MAIN.stConveyor.MotorConveyor[2].fbStatorOverheat.qxProcessedSignal;Bit5@40;;;%QX60.5;SCADA
;Bit6@40;;;%QX60.6;SCADA
;Bit7@40;;;%QX60.7;SCADA
;Bit8@40;;;%QX61.0;SCADA
;Bit9@40;;;%QX61.1;SCADA
;Bit10@40;;;%QX61.2;SCADA
;Bit11@40;;;%QX61.3;SCADA
;Bit12@40;;;%QX61.4;SCADA
;Bit13@40;;;%QX61.5;SCADA
;Bit14@40;;;%QX61.6;SCADA
;Bit15@40;;;%QX61.7;SCADA
;Входные регистры[31];;;%QW31;SCADA
Application.MAIN.stConveyor.MotorConveyor[2].VFD.xStateRdyToStart;Bit0@41;;;%QX62.0;SCADA
Application.MAIN.stConveyor.MotorConveyor[2].VFD.xStateIsWorking;Bit1@41;;;%QX62.1;SCADA
Application.MAIN.stConveyor.MotorConveyor[2].VFD.xStateFailure;Bit2@41;;;%QX62.2;SCADA
Application.MAIN.stConveyor.MotorConveyor[2].VFD.xStateWarning;Bit3@41;;;%QX62.3;SCADA
Application.MAIN.stConveyor.MotorConveyor[2].VFD.fbStateRdyToStart.qxProcessedSignal;Bit4@41;;;%QX62.4;SCADA
Application.MAIN.stConveyor.MotorConveyor[2].VFD.fbStateIsWorking.qxProcessedSignal;Bit5@41;;;%QX62.5;SCADA
Application.MAIN.stConveyor.MotorConveyor[2].VFD.fbStateFailure.qxProcessedSignal;Bit6@41;;;%QX62.6;SCADA
;Bit7@41;;;%QX62.7;SCADA
;Bit8@41;;;%QX63.0;SCADA
;Bit9@41;;;%QX63.1;SCADA
;Bit10@41;;;%QX63.2;SCADA
;Bit11@41;;;%QX63.3;SCADA
;Bit12@41;;;%QX63.4;SCADA
;Bit13@41;;;%QX63.5;SCADA
;Bit14@41;;;%QX63.6;SCADA
;Bit15@41;;;%QX63.7;SCADA
;Входные регистры[32];;;%QW32;SCADA
Application.MAIN.stConveyor.fbZQAlarm[1].qxProcessedSignal;Bit0@42;;;%QX64.0;SCADA
Application.MAIN.stConveyor.fbZQAlarm[2].qxProcessedSignal;Bit1@42;;;%QX64.1;SCADA
Application.MAIN.stConveyor.fbZQAlarm[3].qxProcessedSignal;Bit2@42;;;%QX64.2;SCADA
Application.MAIN.stConveyor.fbZQAlarm[4].qxProcessedSignal;Bit3@42;;;%QX64.3;SCADA
Application.MAIN.stConveyor.fbZQWarning[1].qxProcessedSignal;Bit4@42;;;%QX64.4;SCADA
Application.MAIN.stConveyor.fbZQWarning[2].qxProcessedSignal;Bit5@42;;;%QX64.5;SCADA
Application.MAIN.stConveyor.fbZQWarning[3].qxProcessedSignal;Bit6@42;;;%QX64.6;SCADA
Application.MAIN.stConveyor.fbZQWarning[4].qxProcessedSignal;Bit7@42;;;%QX64.7;SCADA
Application.MAIN.stConveyor.fbHQ_IsOk[1].qxProcessedSignal;Bit8@42;;;%QX65.0;SCADA
Application.MAIN.stConveyor.fbHQ_IsOk[2].qxProcessedSignal;Bit9@42;;;%QX65.1;SCADA
Application.MAIN.stConveyor.fbHQ_IsOk[3].qxProcessedSignal;Bit10@42;;;%QX65.2;SCADA
Application.MAIN.stConveyor.fbHQ_IsOk[4].qxProcessedSignal;Bit11@42;;;%QX65.3;SCADA
Application.MAIN.stConveyor.fbSQ_IsOk[1].qxProcessedSignal;Bit12@42;;;%QX65.4;SCADA
Application.MAIN.stConveyor.fbSQ_IsOk[2].qxProcessedSignal;Bit13@42;;;%QX65.5;SCADA
Application.MAIN.stConveyor.fbGS1.qxProcessedSignal;Bit14@42;;;%QX65.6;SCADA
Application.MAIN.stConveyor.fbYS1.qxProcessedSignal;Bit15@42;;;%QX65.7;SCADA
;Входные регистры[33];;;%QW33;SCADA
Application.MAIN.stConveyor.fbYE1.qxProcessedSignal;Bit0@43;;;%QX66.0;SCADA
Application.MAIN.stConveyor.fbBtnStart.qxProcessedSignal;Bit1@43;;;%QX66.1;SCADA
Application.MAIN.stConveyor.fbBtnStop.qxProcessedSignal;Bit2@43;;;%QX66.2;SCADA
Application.MAIN.stConveyor.fbBtnEmergencyStop.qxProcessedSignal;Bit3@43;;;%QX66.3;SCADA
Application.MAIN.stConveyor.cmdEmergencyStop;Bit4@43;;;%QX66.4;SCADA
Application.MAIN.stConveyor.cmdReset;Bit5@43;;;%QX66.5;SCADA
Application.MAIN.stConveyor.xHLA;Bit6@43;;;%QX66.6;SCADA
Application.MAIN.stConveyor.xSoundAlarm;Bit7@43;;;%QX66.7;SCADA
Application.MAIN.stConveyor.cmdStartConveyor;Bit8@43;;;%QX67.0;SCADA
Application.MAIN.stConveyor.cmdStopConveyor;Bit9@43;;;%QX67.1;SCADA
;Bit10@43;;;%QX67.2;SCADA
;Bit11@43;;;%QX67.3;SCADA
;Bit12@43;;;%QX67.4;SCADA
;Bit13@43;;;%QX67.5;SCADA
;Bit14@43;;;%QX67.6;SCADA
;Bit15@43;;;%QX67.7;SCADA
Application.uConvConv1Freq.wTag[0];Входные регистры[34];;Частота ЧРП двигателя конвейера 1;%QW34;SCADA
;Bit0@44;;;%QX68.0;SCADA
;Bit1@44;;;%QX68.1;SCADA
;Bit2@44;;;%QX68.2;SCADA
;Bit3@44;;;%QX68.3;SCADA
;Bit4@44;;;%QX68.4;SCADA
;Bit5@44;;;%QX68.5;SCADA
;Bit6@44;;;%QX68.6;SCADA
;Bit7@44;;;%QX68.7;SCADA
;Bit8@44;;;%QX69.0;SCADA
;Bit9@44;;;%QX69.1;SCADA
;Bit10@44;;;%QX69.2;SCADA
;Bit11@44;;;%QX69.3;SCADA
;Bit12@44;;;%QX69.4;SCADA
;Bit13@44;;;%QX69.5;SCADA
;Bit14@44;;;%QX69.6;SCADA
;Bit15@44;;;%QX69.7;SCADA
Application.uConvConv1Freq.wTag[1];Входные регистры[35];;;%QW35;SCADA
;Bit0@45;;;%QX70.0;SCADA
;Bit1@45;;;%QX70.1;SCADA
;Bit2@45;;;%QX70.2;SCADA
;Bit3@45;;;%QX70.3;SCADA
;Bit4@45;;;%QX70.4;SCADA
;Bit5@45;;;%QX70.5;SCADA
;Bit6@45;;;%QX70.6;SCADA
;Bit7@45;;;%QX70.7;SCADA
;Bit8@45;;;%QX71.0;SCADA
;Bit9@45;;;%QX71.1;SCADA
;Bit10@45;;;%QX71.2;SCADA
;Bit11@45;;;%QX71.3;SCADA
;Bit12@45;;;%QX71.4;SCADA
;Bit13@45;;;%QX71.5;SCADA
;Bit14@45;;;%QX71.6;SCADA
;Bit15@45;;;%QX71.7;SCADA
Application.uConvConv2Freq.wTag[0];Входные регистры[36];;Частота ЧРП двигателя конвейера 2;%QW36;SCADA
;Bit0@46;;;%QX72.0;SCADA
;Bit1@46;;;%QX72.1;SCADA
;Bit2@46;;;%QX72.2;SCADA
;Bit3@46;;;%QX72.3;SCADA
;Bit4@46;;;%QX72.4;SCADA
;Bit5@46;;;%QX72.5;SCADA
;Bit6@46;;;%QX72.6;SCADA
;Bit7@46;;;%QX72.7;SCADA
;Bit8@46;;;%QX73.0;SCADA
;Bit9@46;;;%QX73.1;SCADA
;Bit10@46;;;%QX73.2;SCADA
;Bit11@46;;;%QX73.3;SCADA
;Bit12@46;;;%QX73.4;SCADA
;Bit13@46;;;%QX73.5;SCADA
;Bit14@46;;;%QX73.6;SCADA
;Bit15@46;;;%QX73.7;SCADA
Application.uConvConv2Freq.wTag[1];Входные регистры[37];;;%QW37;SCADA
;Bit0@47;;;%QX74.0;SCADA
;Bit1@47;;;%QX74.1;SCADA
;Bit2@47;;;%QX74.2;SCADA
;Bit3@47;;;%QX74.3;SCADA
;Bit4@47;;;%QX74.4;SCADA
;Bit5@47;;;%QX74.5;SCADA
;Bit6@47;;;%QX74.6;SCADA
;Bit7@47;;;%QX74.7;SCADA
;Bit8@47;;;%QX75.0;SCADA
;Bit9@47;;;%QX75.1;SCADA
;Bit10@47;;;%QX75.2;SCADA
;Bit11@47;;;%QX75.3;SCADA
;Bit12@47;;;%QX75.4;SCADA
;Bit13@47;;;%QX75.5;SCADA
;Bit14@47;;;%QX75.6;SCADA
;Bit15@47;;;%QX75.7;SCADA
Application.uConvConv1Curr.wTag[0];Входные регистры[38];;Ток двигателя конвейера 1;%QW38;SCADA
;Bit0@48;;;%QX76.0;SCADA
;Bit1@48;;;%QX76.1;SCADA
;Bit2@48;;;%QX76.2;SCADA
;Bit3@48;;;%QX76.3;SCADA
;Bit4@48;;;%QX76.4;SCADA
;Bit5@48;;;%QX76.5;SCADA
;Bit6@48;;;%QX76.6;SCADA
;Bit7@48;;;%QX76.7;SCADA
;Bit8@48;;;%QX77.0;SCADA
;Bit9@48;;;%QX77.1;SCADA
;Bit10@48;;;%QX77.2;SCADA
;Bit11@48;;;%QX77.3;SCADA
;Bit12@48;;;%QX77.4;SCADA
;Bit13@48;;;%QX77.5;SCADA
;Bit14@48;;;%QX77.6;SCADA
;Bit15@48;;;%QX77.7;SCADA
Application.uConvConv1Curr.wTag[1];Входные регистры[39];;;%QW39;SCADA
;Bit0@49;;;%QX78.0;SCADA
;Bit1@49;;;%QX78.1;SCADA
;Bit2@49;;;%QX78.2;SCADA
;Bit3@49;;;%QX78.3;SCADA
;Bit4@49;;;%QX78.4;SCADA
;Bit5@49;;;%QX78.5;SCADA
;Bit6@49;;;%QX78.6;SCADA
;Bit7@49;;;%QX78.7;SCADA
;Bit8@49;;;%QX79.0;SCADA
;Bit9@49;;;%QX79.1;SCADA
;Bit10@49;;;%QX79.2;SCADA
;Bit11@49;;;%QX79.3;SCADA
;Bit12@49;;;%QX79.4;SCADA
;Bit13@49;;;%QX79.5;SCADA
;Bit14@49;;;%QX79.6;SCADA
;Bit15@49;;;%QX79.7;SCADA
Application.uConvConv2Curr.wTag[0];Входные регистры[40];;Ток двигателя конвейера 2;%QW40;SCADA
;Bit0@50;;;%QX80.0;SCADA
;Bit1@50;;;%QX80.1;SCADA
;Bit2@50;;;%QX80.2;SCADA
;Bit3@50;;;%QX80.3;SCADA
;Bit4@50;;;%QX80.4;SCADA
;Bit5@50;;;%QX80.5;SCADA
;Bit6@50;;;%QX80.6;SCADA
;Bit7@50;;;%QX80.7;SCADA
;Bit8@50;;;%QX81.0;SCADA
;Bit9@50;;;%QX81.1;SCADA
;Bit10@50;;;%QX81.2;SCADA
;Bit11@50;;;%QX81.3;SCADA
;Bit12@50;;;%QX81.4;SCADA
;Bit13@50;;;%QX81.5;SCADA
;Bit14@50;;;%QX81.6;SCADA
;Bit15@50;;;%QX81.7;SCADA
Application.uConvConv2Curr.wTag[1];Входные регистры[41];;;%QW41;SCADA
;Bit0@51;;;%QX82.0;SCADA
;Bit1@51;;;%QX82.1;SCADA
;Bit2@51;;;%QX82.2;SCADA
;Bit3@51;;;%QX82.3;SCADA
;Bit4@51;;;%QX82.4;SCADA
;Bit5@51;;;%QX82.5;SCADA
;Bit6@51;;;%QX82.6;SCADA
;Bit7@51;;;%QX82.7;SCADA
;Bit8@51;;;%QX83.0;SCADA
;Bit9@51;;;%QX83.1;SCADA
;Bit10@51;;;%QX83.2;SCADA
;Bit11@51;;;%QX83.3;SCADA
;Bit12@51;;;%QX83.4;SCADA
;Bit13@51;;;%QX83.5;SCADA
;Bit14@51;;;%QX83.6;SCADA
;Bit15@51;;;%QX83.7;SCADA
;Входные регистры[42];;;%QW42;SCADA
;Bit0@52;;;%QX84.0;SCADA
;Bit1@52;;;%QX84.1;SCADA
;Bit2@52;;;%QX84.2;SCADA
;Bit3@52;;;%QX84.3;SCADA
;Bit4@52;;;%QX84.4;SCADA
;Bit5@52;;;%QX84.5;SCADA
;Bit6@52;;;%QX84.6;SCADA
;Bit7@52;;;%QX84.7;SCADA
;Bit8@52;;;%QX85.0;SCADA
;Bit9@52;;;%QX85.1;SCADA
;Bit10@52;;;%QX85.2;SCADA
;Bit11@52;;;%QX85.3;SCADA
;Bit12@52;;;%QX85.4;SCADA
;Bit13@52;;;%QX85.5;SCADA
;Bit14@52;;;%QX85.6;SCADA
;Bit15@52;;;%QX85.7;SCADA
